language1,feature,language2,geo,unigram_cosine
Khmer,49,Croatian,44.54772721475249,177.1156985279798
Kirghiz,57,Croatian,5.303300858899107,-75.91841080697503
Korean,53,Croatian,9.192388155425117,-101.2942255962181
Ladino,56,Croatian,5.656854249492381,176.85955664235567
Lao,46,Croatian,36.76955262170047,-175.07458303220358
Latvian,59,Croatian,18.384776310850235,170.73977473049248
Lezgian,47,Croatian,3.299831645490077,-130.47151410104755
Lithuanian,63,Croatian,15.556349186104045,137.72760323332778
Luganda,51,Croatian,61.518289963229634,169.75482232888592
Luxembourgish,51,Croatian,8.24957911379591,165.0242131302382
Macedonian,65,Croatian,3.299831645490077,174.67776946740534
Maithili,58,Croatian,25.45584412271571,-73.53089361795028
Malayalam,52,Croatian,48.08326112068523,-148.77901607402507
Maltese,50,Croatian,11.431559629135373,179.74002752775718
Manx,53,Croatian,14.37783788417361,154.57088947900664
Maori,42,Croatian,118.79393923933998,178.4128218861673
Marathi,54,Croatian,35.35533905932738,-166.968625719838
Mazandarani,53,Croatian,10.606601717798213,66.20848259974098
Mingrelian,50,Croatian,2.1213203435596424,99.33945041547207
Nahuatl,56,Croatian,35.35533905932738,135.80312925531715
Neapolitan,61,Croatian,4.3604918172698985,136.4236594106673
Nepali,50,Croatian,22.627416997969522,-114.94999310740536
Occitan,59,Croatian,0,167.53475009800195
Ossetian,51,Croatian,1.4142135623730951,146.83603337818786
Pangasinan,52,Croatian,39.71583087659728,3.8261689512266774
Papiamentu,48,Croatian,44.90128060534577,177.6152391637623
Polish,73,Croatian,11.313708498984761,174.58900397730568
Ripuarian,58,Croatian,9.899494936611665,141.34575470661937
Romanian,60,Croatian,4.242640687119285,176.12597646339879
Romansh,61,Croatian,3.771236166375398,176.70500730002976
Russian,71,Croatian,16.97056274847714,169.87682034980375
Sakha,56,Croatian,25.45584412271571,69.2181405486815
Samoan,45,Croatian,81.9065354874889,177.29473922473264
Sindhi,61,Croatian,25.45584412271571,-171.33806160470002
Sinhalese,51,Croatian,52.32590180780452,-159.41454111111997
Slovak,58,Croatian,7.0710678118654755,166.86784882202318
Slovenian,64,Croatian,2.8284271247461903,177.20366715493446
Somali,49,Croatian,57.982756057296896,126.43027000486677
Sundanese,52,Croatian,72.12489168102785,166.262013465455
Swedish,63,Croatian,28.637824638055175,-41.49826526248048
Tajik,55,Croatian,7.542472332609362,82.6249524454399
Tamil,47,Croatian,46.66904755831214,-31.14574367886084
Tatar,54,Croatian,16.027753706847932,-155.6858329155059
Telugu,46,Croatian,39.59797974644666,-105.53309654313823
Tetum,54,Croatian,74.95331880577403,159.9249301229123
Thai,48,Croatian,39.59797974644666,-171.84560623516623
Tongan,53,Croatian,92.15958381469383,148.0577042654529
Tsonga,51,Croatian,96.16652224137046,173.58633790883397
Tswana,52,Croatian,96.16652224137046,178.68545785492202
Tulu,50,Croatian,44.19417382415922,46.52018518106821
Turkish,51,Croatian,7.0710678118654755,177.51613465393297
Turkmen,52,Croatian,5.656854249492381,135.9793763741564
Ukrainian,61,Croatian,7.0710678118654755,168.86780599867978
Urdu,50,Croatian,26.870057685088806,-47.982146197312495
Uyghur,61,Croatian,5.656854249492381,61.441886091805
Vepsian,62,Croatian,22.627416997969522,-108.16805317988751
Vietnamese,52,Croatian,47.37615433949868,178.64505616545776
Waray,49,Croatian,45.254833995939045,146.01364834401187
Welsh,53,Croatian,11.313708498984761,173.36776593961872
Wolof,51,Croatian,40.658639918226484,160.4909262783986
Wu,52,Croatian,17.44196726922103,122.67231173536526
Yoruba,51,Croatian,50.91168824543142,142.43328046260814
Zeelandic,45,Croatian,10.606601717798213,170.95134523143054
Acehnese,44,Czech,62.932503525602726,41.09593539483673
Afrikaans,63,Czech,114.5512985522207,177.31498726403115
Alemannic,58,Czech,2.1213203435596424,175.5621029250343
Amharic,56,Czech,56.568542494923804,-151.50947489567253
Armenian,52,Czech,24.513035081086503,-136.6394324275869
Assamese,57,Czech,33.94112549695428,175.11733470002363
Asturian,61,Czech,9.545941546018392,178.64779379357253
Bashkir,56,Czech,4.242640687119285,-79.59375613511725
Basque,54,Czech,9.899494936611665,-145.40086730263891
Bavarian,56,Czech,1.4142135623730951,178.06588019907525
Belarusian,61,Czech,5.656854249492381,175.65869038733848
Bengali,57,Czech,36.76955262170047,164.05188009416503
Bhojpuri,53,Czech,33.94112549695428,52.1957326684545
Bosnian,54,Czech,9.899494936611665,177.60256121478236
Breton,60,Czech,2.8284271247461903,175.54296152217196
Bulgarian,70,Czech,10.606601717798213,171.2701733765601
Burmese,45,Czech,41.012193308819754,127.74243747416962
Catalan,61,Czech,11.667261889578034,178.56935807369658
Chuvash,50,Czech,7.7781745930520225,-89.73968071856962
Croatian,69,Czech,8.48528137423857,179.20294517439805
Danish,73,Czech,8.48528137423857,174.8979133870664
Divehi,56,Czech,64.81812160876214,4.429899533463285
Dutch,54,Czech,1.0606601717798212,179.6049507015624
Emilian-Romagnol,48,Czech,7.7781745930520225,173.7391355596191
Erzya,58,Czech,4.242640687119285,103.95334614803694
Estonian,61,Czech,12.727922061357855,178.9422391947461
Faroese,55,Czech,16.97056274847714,174.466305660996
Finnish,67,Czech,16.97056274847714,175.6192166619468
Gagauz,52,Czech,5.185449728748493,17.168319929864413
Galician,52,Czech,9.899494936611665,175.5671467503919
Georgian,52,Czech,11.313708498984761,160.6297748223475
German,57,Czech,14.142135623730951,179.20940378468163
Gilaki,53,Czech,17.913371790106346,9.945687055903312
Greek,53,Czech,21.5667568261897,171.92440895345953
Gujarati,67,Czech,38.18376618407357,-177.17576007781207
Hakka,54,Czech,35.35533905932738,74.46089913800495
Hausa,47,Czech,53.74011537017761,166.97806689303957
Hebrew,63,Czech,25.809397513308983,175.11546744081244
Hindi,58,Czech,35.35533905932738,-7.819800366406319
Hungarian,63,Czech,4.242640687119285,161.56910406330098
Icelandic,61,Czech,21.213203435596427,157.2439587966663
Indonesian,49,Czech,79.43166175329355,172.67101077309587
Irish,52,Czech,3.5355339059327378,176.93040865382622
Japanese,50,Czech,18.384776310850235,22.849049471722306
Javanese,61,Czech,80.61017305526642,128.89795345324612
Kabiye,64,Czech,57.039947015710126,-109.60553310436703
Kabyle,54,Czech,19.091883092036785,149.5929869420069
Kannada,54,Czech,50.91168824543142,173.4846251823589
Kapampangan,63,Czech,49.02607016231443,162.36651502463008
Karachay-Balkar,49,Czech,9.192388155425117,162.93932936352147
Kazakh,64,Czech,0,-66.1872490051537
Khmer,48,Czech,53.033008588991066,177.4595407600981
Kirghiz,59,Czech,3.181980515339464,-67.55183207489429
Korean,52,Czech,17.67766952966369,-93.23568599218629
Ladino,62,Czech,14.142135623730951,177.63368211848305
Lao,48,Czech,45.254833995939045,-174.9002104258062
Latvian,67,Czech,9.899494936611665,173.84689611633516
Lezgian,51,Czech,11.785113019728648,-120.54520989135982
Lithuanian,67,Czech,7.0710678118654755,142.89602140852543
Luganda,57,Czech,70.0035713374682,165.16867290658772
Luxembourgish,57,Czech,0.2357022604426605,160.60715519538363
Macedonian,65,Czech,11.785113019728648,171.82457058260576
Maithili,61,Czech,33.94112549695428,-60.36181704837028
Malayalam,52,Czech,56.568542494923804,-142.77542354008787
Maltese,54,Czech,19.916841003373943,179.23105595153703
Manx,58,Czech,5.892556509935041,158.88658738539084
Maori,46,Czech,127.27922061357856,177.70582884964168
Marathi,57,Czech,43.840620433565945,-163.58791161220478
Mazandarani,54,Czech,19.091883092036785,53.53893262812006
Mingrelian,56,Czech,10.606601717798213,106.04194262781839
Nahuatl,51,Czech,43.840620433565945,138.32826067148997
Neapolitan,56,Czech,12.845773191508469,139.3787120620789
Nepali,51,Czech,31.11269837220809,-104.28531349262204
Occitan,53,Czech,8.48528137423857,161.23114727211242
Ossetian,50,Czech,9.899494936611665,142.46682421507327
Pangasinan,44,Czech,48.201112250835855,3.7612257927067
Papiamentu,54,Czech,53.386561979584336,178.9274660263146
Polish,67,Czech,2.8284271247461903,176.12454227782388
Ripuarian,64,Czech,1.4142135623730951,134.29217440350726
Romanian,56,Czech,4.242640687119285,173.7483608931055
Romansh,59,Czech,4.7140452078631725,178.19245440978412
Russian,64,Czech,8.48528137423857,172.06250445151758
Sakha,51,Czech,16.97056274847714,80.84598433495513
Samoan,43,Czech,90.39181686172746,177.31328530692394
Sindhi,65,Czech,33.94112549695428,-170.17845093493145
Sinhalese,54,Czech,60.81118318204309,-159.82453614768133
Slovak,61,Czech,1.4142135623730951,169.2157520586903
Slovenian,70,Czech,5.656854249492381,175.31362594253252
Somali,47,Czech,66.46803743153546,120.12358333381012
Sundanese,55,Czech,80.61017305526642,162.95027223146027
Swedish,65,Czech,20.152543263816604,-40.94971361891377
Tajik,70,Czech,16.027753706847932,85.08653686137087
Tamil,58,Czech,55.154328932550705,-22.123671815238787
Tatar,49,Czech,7.542472332609362,-163.24939485233844
Telugu,57,Czech,48.08326112068523,-107.67365528763213
Tetum,50,Czech,83.43860018001261,153.86692996928517
Thai,54,Czech,48.08326112068523,-167.99030312154562
Tongan,59,Czech,100.6448651889324,142.96921582442891
Tsonga,50,Czech,104.65180361560904,172.10849980923643
Tswana,58,Czech,104.65180361560904,177.09755598636423
Tulu,58,Czech,52.67945519839779,50.136912694353455
Turkish,53,Czech,15.556349186104045,177.58730683799584
Turkmen,55,Czech,14.142135623730951,140.9924803564881
Ukrainian,56,Czech,1.4142135623730951,170.7522906417235
Urdu,56,Czech,35.35533905932738,-54.47025102693337
Uyghur,57,Czech,14.142135623730951,69.34226349997695
Vepsian,57,Czech,14.142135623730951,-98.85263045931491
Vietnamese,52,Czech,55.86143571373726,178.01960239854552
Waray,48,Czech,53.74011537017761,138.87316818845594
Welsh,51,Czech,2.8284271247461903,171.26411285426462
Wolof,54,Czech,49.14392129246505,154.81139758222056
Wu,52,Czech,25.927248643459603,122.58752888863344
Yoruba,47,Czech,59.39696961966999,135.02700497711763
Zeelandic,55,Czech,2.1213203435596424,171.05648434278467
Acehnese,35,Danish,71.4177848998413,46.54669742327151
Afrikaans,56,Danish,123.03657992645927,168.92861432412923
Alemannic,54,Danish,10.606601717798213,162.71410656465804
Amharic,47,Danish,65.05382386916237,-155.64059657370095
Armenian,53,Danish,32.998316455325075,-106.79261063984998
Assamese,53,Danish,42.42640687119285,177.89177071056224
Asturian,54,Danish,18.031222920256962,174.89160359407052
Bashkir,47,Danish,4.242640687119285,-109.88597602881526
Basque,50,Danish,18.384776310850235,-146.70497999617672
Bavarian,58,Danish,9.899494936611665,173.53872717027517
Belarusian,57,Danish,2.8284271247461903,162.36394647269756
Bengali,55,Danish,45.254833995939045,172.32958987125838
Bhojpuri,43,Danish,42.42640687119285,86.87368750923375
Bosnian,56,Danish,18.384776310850235,179.36357815001628
Breton,62,Danish,11.313708498984761,176.68569717095994
Bulgarian,60,Danish,19.091883092036785,176.93310311491746
Burmese,38,Danish,49.49747468305833,102.00178953739439
Catalan,62,Danish,20.152543263816604,175.55762242104765
Chuvash,44,Danish,0.7071067811865476,-118.07293774307131
Croatian,58,Danish,16.97056274847714,177.2972919213389
Czech,73,Danish,8.48528137423857,174.8979133870664
Divehi,58,Danish,73.30340298300072,-29.602472890651654
Dutch,61,Danish,7.424621202458749,176.1035613156132
Emilian-Romagnol,49,Danish,16.263455967290593,160.23029495632198
Erzya,63,Danish,4.242640687119285,91.76524829533679
Estonian,61,Danish,4.242640687119285,174.06246567880544
Faroese,59,Danish,8.48528137423857,178.97615205227936
Finnish,64,Danish,8.48528137423857,175.0020843759293
Gagauz,52,Danish,13.670731102987064,-24.127464952674675
Galician,45,Danish,18.384776310850235,167.40455522926962
Georgian,52,Danish,19.79898987322333,139.91787439514974
German,49,Danish,22.627416997969522,171.39247238208185
Gilaki,55,Danish,26.398653164344918,44.08892947681526
Greek,59,Danish,30.05203820042827,157.43479648606245
Gujarati,55,Danish,46.66904755831214,-177.10446645795457
Hakka,55,Danish,43.840620433565945,92.2624051150998
Hausa,49,Danish,62.22539674441618,176.44335137030507
Hebrew,63,Danish,34.294678887547555,161.08423464226925
Hindi,60,Danish,43.840620433565945,32.09621770568273
Hungarian,59,Danish,12.727922061357855,140.26729217540432
Icelandic,64,Danish,12.727922061357855,172.8028900272349
Indonesian,49,Danish,87.91694312753212,177.71814689430232
Irish,51,Danish,4.949747468305833,171.6586299764526
Japanese,45,Danish,26.870057685088806,-14.143540730325858
Javanese,51,Danish,89.09545442950498,137.26556836393385
Kabiye,54,Danish,65.5252283899487,-75.48563096748782
Kabyle,59,Danish,27.577164466275352,168.20215005039842
Kannada,50,Danish,59.39696961966999,159.9126663579068
Kapampangan,51,Danish,57.511351536553,171.08482148478126
Karachay-Balkar,49,Danish,17.67766952966369,140.78134335694253
Kazakh,63,Danish,8.48528137423857,-102.13866592979615
Khmer,39,Danish,61.518289963229634,169.29216754243924
Kirghiz,49,Danish,11.667261889578034,-100.28185353444863
Korean,50,Danish,26.16295090390226,-123.63602065869253
Ladino,58,Danish,22.627416997969522,168.8295055195647
Lao,50,Danish,53.74011537017761,-167.59381711310624
Latvian,65,Danish,1.4142135623730951,159.16537579176122
Lezgian,54,Danish,20.27039439396722,-146.11208622885582
Lithuanian,66,Danish,1.4142135623730951,119.75731340621294
Luganda,45,Danish,78.48885271170677,165.0665499228874
Luxembourgish,58,Danish,8.72098363468123,165.71608545815064
Macedonian,59,Danish,20.27039439396722,179.26738333203602
Maithili,55,Danish,42.42640687119285,-94.517678329056
Malayalam,48,Danish,65.05382386916237,-159.4006511791566
Maltese,61,Danish,28.402122377612514,177.28863031436933
Manx,59,Danish,2.5927248643035297,138.30982249046951
Maori,38,Danish,135.7645019878171,178.69449863316015
Marathi,61,Danish,52.32590180780452,-172.62049045882924
Mazandarani,47,Danish,27.577164466275352,81.29166601074516
Mingrelian,49,Danish,19.091883092036785,73.47954786379657
Nahuatl,56,Danish,52.32590180780452,118.06586623340341
Neapolitan,53,Danish,21.33105456574704,144.87299033444717
Nepali,47,Danish,39.59797974644666,-120.159291924903
Occitan,51,Danish,16.97056274847714,172.31035703613935
Ossetian,43,Danish,18.384776310850235,161.80889837992186
Pangasinan,54,Danish,56.68639362507442,10.942957622547736
Papiamentu,55,Danish,61.87184335382291,170.2330337882173
Polish,67,Danish,5.656854249492381,165.40634807992237
Ripuarian,60,Danish,7.0710678118654755,153.3265644738441
Romanian,60,Danish,12.727922061357855,179.45267854835637
Romansh,51,Danish,13.199326582101742,168.69565967017272
Russian,67,Danish,0,157.53043432415902
Sakha,51,Danish,8.48528137423857,41.193799630882936
Samoan,44,Danish,98.87709823596603,169.79125547080167
Sindhi,49,Danish,42.42640687119285,-170.80993230169244
Sinhalese,51,Danish,69.29646455628166,-162.51629997969414
Slovak,60,Danish,9.899494936611665,156.43134894621906
Slovenian,68,Danish,14.142135623730951,173.47383027595552
Somali,46,Danish,74.95331880577403,145.98558722514522
Sundanese,46,Danish,89.09545442950498,173.86683606441272
Swedish,70,Danish,11.667261889578034,-20.55395217594143
Tajik,56,Danish,24.513035081086503,62.6216018302459
Tamil,48,Danish,63.63961030678928,-49.95558228644722
Tatar,49,Danish,0.9428090416292081,-146.51383953705465
Telugu,56,Danish,56.568542494923804,-81.54670698663325
Tetum,46,Danish,91.92388155425118,166.28592373868338
Thai,48,Danish,56.568542494923804,-177.17652236184728
Tongan,47,Danish,109.13014656317097,163.28820733542727
Tsonga,52,Danish,113.13708498984761,178.43661679466652
Tswana,53,Danish,113.13708498984761,176.69430211963504
Tulu,53,Danish,61.16473657263636,30.075691307453628
Turkish,54,Danish,24.041630560342615,173.6969892056022
Turkmen,52,Danish,22.627416997969522,116.18910533366524
Ukrainian,61,Danish,9.899494936611665,155.78987771324103
Urdu,50,Danish,43.840620433565945,-25.747733813043634
Uyghur,57,Danish,22.627416997969522,33.10038025416731
Vepsian,52,Danish,5.656854249492381,-123.27088994255747
Vietnamese,41,Danish,64.34671708797582,173.34522297896595
Waray,57,Danish,62.22539674441618,158.19184880544654
Welsh,54,Danish,5.656854249492381,177.21949764735874
Wolof,50,Danish,57.62920266670363,168.22253217421232
Wu,49,Danish,34.412530017698174,127.58442136604468
Yoruba,49,Danish,67.88225099390856,158.98739541027754
Zeelandic,53,Danish,6.363961030678928,166.30532313176045
Acehnese,39,Divehi,1.8856180831594123,62.58374858200782
Afrikaans,57,Divehi,49.73317694345855,28.637035728489522
Alemannic,51,Divehi,62.6968012652025,32.068911147240286
Amharic,50,Divehi,8.24957911383834,70.9548460467309
Armenian,58,Divehi,40.30508652767564,-85.58401483692835
Assamese,58,Divehi,30.876996111807863,-23.74147424171167
Asturian,57,Divehi,55.27218006274376,0.8757499768354031
Bashkir,59,Divehi,69.06076229588143,149.2788150184476
Basque,52,Divehi,54.91862667215048,50.385658914466305
Bavarian,52,Divehi,63.403908046389056,14.428893812326988
Belarusian,52,Divehi,70.47497585825452,31.067087065154162
Bengali,61,Divehi,28.04856898706167,-53.11850070940472
Bhojpuri,55,Divehi,30.876996111807863,-129.60670665706664
Bosnian,54,Divehi,54.91862667215048,-20.743435281099238
Breton,55,Divehi,61.989694484015956,1.6787623879976983
Bulgarian,54,Divehi,54.211519890963935,-24.87614657072074
Burmese,45,Divehi,23.805928299942387,124.73710189409188
Catalan,58,Divehi,53.15085971918411,-2.387720722968132
Chuvash,58,Divehi,72.59629620181417,140.93932789940672
Croatian,62,Divehi,56.33284023452358,-6.463525495300596
Czech,56,Divehi,64.81812160876214,4.429899533463285
Danish,58,Divehi,73.30340298300072,-29.602472890651654
Dutch,47,Divehi,65.87878178054197,2.730060265285354
Emilian-Romagnol,53,Divehi,57.039947015710126,25.641366879814488
Erzya,62,Divehi,69.06076229588143,99.382074517081
Estonian,64,Divehi,77.54604367012,9.864318987647883
Faroese,52,Divehi,81.78868435723929,-34.653369319121026
Finnish,63,Divehi,81.78868435723929,-1.8858048110525207
Gagauz,63,Divehi,59.632671880013646,164.95495464086488
Galician,50,Divehi,54.91862667215048,18.853244514315787
Georgian,53,Divehi,53.50441310977739,72.77679361008659
German,50,Divehi,50.6759859850312,17.52090451116401
Gilaki,57,Divehi,46.90474981865579,-88.47404779797512
Greek,58,Divehi,43.251364782572445,44.98595037453362
Gujarati,59,Divehi,26.634355424688575,25.959553330981322
Hakka,63,Divehi,29.462782549434767,5.52652590657689
Hausa,44,Divehi,11.07800623858453,-40.57028982442015
